Company Pair,Count
"('Cybersecurity', 'Microsoft')",1
"('Anadarko Petroleum', 'Petro.ai')",1
"('Altura Energy', 'Shell')",1
"('Altura Energy', 'Storengy')",1
"('Altura Energy', 'Texaco')",1
"('Amoco', 'Anadarko Petroleum')",1
"('Amoco', 'CGG')",1
"('Amoco', 'CMG')",1
"('Amoco', 'Mobil Oil')",1
"('Amoco', 'Occidental')",1
"('Amoco', 'Oxy Oil and Gas')",1
"('Amoco', 'Petro.ai')",1
"('Amoco', 'Rosneft')",1
"('Amoco', 'Sasol')",1
"('Amoco', 'Storengy')",1
"('Anadarko Petroleum', 'CGG')",1
"('Anadarko Petroleum', 'CMG')",1
"('Anadarko Petroleum', 'IOR Pioneer')",1
"('Anadarko Petroleum', 'Mobil Oil')",1
"('Altura Energy', 'SLB')",1
"('Altura Energy', 'Saudi Aramco')",1
"('Altura Energy', 'Sasol')",1
"('Altura Energy', 'Eagle Ford')",1
"('Altura Energy', 'Amoco')",1
"('Altura Energy', 'Anadarko Petroleum')",1
"('Altura Energy', 'Baker Hughes')",1
"('Altura Energy', 'CGG')",1
"('Altura Energy', 'Chevron')",1
"('Altura Energy', 'CMG')",1
"('Altura Energy', 'ConocoPhillips')",1
"('Altura Energy', 'Eastern')",1
"('Altura Energy', 'Rosneft')",1
"('Altura Energy', 'Halliburton')",1
"('Altura Energy', 'IOR Pioneer')",1
"('Altura Energy', 'Mobil Oil')",1
"('Altura Energy', 'Occidental')",1
"('Altura Energy', 'Oxy Oil and Gas')",1
"('Altura Energy', 'Petro.ai')",1
"('Altura Energy', 'PetroBowl')",1
"('Anadarko Petroleum', 'Oxy Oil and Gas')",1
"('Anadarko Petroleum', 'PetroBowl')",1
"('AIME', 'Sasol')",1
"('Anadarko Petroleum', 'Sasol')",1
"('CGG', 'Sasol')",1
"('CGG', 'Saudi Aramco')",1
"('CGG', 'SLB')",1
"('CGG', 'Shell')",1
"('CGG', 'Storengy')",1
"('CGG', 'Texaco')",1
"('Chevron', 'Mobil Oil')",1
"('Chevron', 'Oxy Oil and Gas')",1
"('Chevron', 'Petro.ai')",1
"('Chevron', 'Sasol')",1
"('CMG', 'ConocoPhillips')",1
"('CMG', 'Eagle Ford')",1
"('CMG', 'Halliburton')",1
"('CMG', 'IOR Pioneer')",1
"('CMG', 'Mobil Oil')",1
"('CMG', 'Occidental')",1
"('CMG', 'Oxy Oil and Gas')",1
"('CGG', 'Rosneft')",1
"('CGG', 'PetroBowl')",1
"('CGG', 'Petro.ai')",1
"('CGG', 'Chevron')",1
"('Anadarko Petroleum', 'Saudi Aramco')",1
"('Anadarko Petroleum', 'Storengy')",1
"('Baker Hughes', 'CGG')",1
"('Baker Hughes', 'Mobil Oil')",1
"('Baker Hughes', 'Petro.ai')",1
"('Baker Hughes', 'Sasol')",1
"('Baker Hughes', 'Storengy')",1
"('CGG', 'CMG')",1
"('CGG', 'Oxy Oil and Gas')",1
"('CGG', 'ConocoPhillips')",1
"('CGG', 'Eagle Ford')",1
"('CGG', 'Eastern')",1
"('CGG', 'Halliburton')",1
"('CGG', 'IOR Pioneer')",1
"('CGG', 'Mobil Oil')",1
"('CGG', 'Occidental')",1
"('AIME', 'Storengy')",1
"('AIME', 'Rosneft')",1
"('Cybersecurity', 'KPMG')",1
"('Eagle Ford', 'Seismos')",1
"('EDF Energy', 'LinkedIn')",1
"('Frontline', 'IOGP')",1
"('Frontline', 'LinkedIn')",1
"('IOGP', 'LinkedIn')",1
"('ESG', 'Parsley Energy')",1
"('Concho Resources', 'ESG')",1
"('EXPEC', 'Rosneft')",1
"('Apache', 'Felix Energy')",1
"('Barclays', 'Equinor')",1
"('Barclays', 'ExxonMobil')",1
"('Barclays', 'Repsol')",1
"('Barclays', 'Royal Dutch Shell')",1
"('Bonanza Creek', 'Chevron')",1
"('Bonanza Creek', 'Occidental')",1
"('Bonanza Creek', 'PDC Energy')",1
"('Chevron', 'Extraction Oil & Gas')",1
"('Extraction Oil & Gas', 'Occidental')",1
"('EDF Energy', 'IOGP')",1
"('EDF Energy', 'Frontline')",1
"('Chemical Safety Board', 'LinkedIn')",1
"('Apple', 'IOGP')",1
"('Instagram', 'WeChat')",1
"('LinkedIn', 'WeChat')",1
"('Twitter', 'WeChat')",1
"('GE', 'Repsol')",1
"('Horizontal Wireline Services', 'Salesforce')",1
"('Horizontal Wireline Services', 'TIBCO')",1
"('Salesforce', 'TIBCO')",1
"('Bloomberg', 'Puma Energy')",1
"('Chemical Safety Board', 'IOGP')",1
"('ExxonMobil', 'Puma Energy')",1
"('Puma Energy', 'Woods')",1
"('Baker Hughes', 'Chemical Safety Board')",1
"('Baker Hughes', 'EDF Energy')",1
"('Baker Hughes', 'Frontline')",1
"('Chemical Safety Board', 'EDF Energy')",1
"('Chemical Safety Board', 'Frontline')",1
"('Extraction Oil & Gas', 'PDC Energy')",1
"('Baker Hughes', 'GEO')",1
"('AIME', 'Petro.ai')",1
"('Baker Hughes', 'IGA')",1
"('Birchcliff Energy', 'Origin Energy')",1
"('ExxonMobil', 'Origin Energy')",1
"('Aker BP', 'National Oilwell Varco')",1
"('Aker BP', 'Siemens')",1
"('National Oilwell Varco', 'Siemens')",1
"('Chevron', 'Salesforce')",1
"('ExxonMobil', 'Salesforce')",1
"('Salesforce', 'Woods')",1
"('Chesapeake', 'Whitecap')",1
"('Kinder Morgan', 'Rystad Energy')",1
"('Rystad Energy', 'Whitecap')",1
"('AIME', 'Altura Energy')",1
"('AIME', 'Anadarko Petroleum')",1
"('AIME', 'CGG')",1
"('AIME', 'CMG')",1
"('AIME', 'Mobil Oil')",1
"('AIME', 'Oxy Oil and Gas')",1
"('Birchcliff Energy', 'ExxonMobil')",1
"('Birchcliff Energy', 'Chevron')",1
"('Amoco', 'Origin Energy')",1
"('Halliburton', 'IGA')",1
"('DNV', 'ESG')",1
"('DNV', 'GEO')",1
"('DNV', 'IGA')",1
"('ESG', 'GEO')",1
"('ESG', 'IGA')",1
"('GEO', 'Halliburton')",1
"('GEO', 'IGA')",1
"('Cameron', 'Enbridge')",1
"('Amoco', 'Birchcliff Energy')",1
"('Cameron', 'Petroleum Reserve')",1
"('Amoco', 'BJ Services')",1
"('Amoco', 'Woodford')",1
"('BJ Services', 'Newfield Exploration')",1
"('BJ Services', 'Woodford')",1
"('Halliburton', 'Woodford')",1
"('Newfield Exploration', 'Woodford')",1
"('CMG', 'Petro.ai')",1
"('CMG', 'PetroBowl')",1
"('CMG', 'Rosneft')",1
"('Chemical Safety Board', 'Shell')",1
"('BHP Petroleum', 'ExxonMobil')",1
"('BHP Petroleum', 'OMV')",1
"('BHP Petroleum', 'Royal Dutch Shell')",1
"('BHP Petroleum', 'SAS')",1
"('BHP Petroleum', 'Saudi Aramco')",1
"('BHP Petroleum', 'SLB')",1
"('BHP Petroleum', 'Storengy')",1
"('BHP Petroleum', 'Texaco')",1
"('BHP Petroleum', 'UN')",1
"('BHP Petroleum', 'Yunka Energy')",1
"('BP', 'SAS')",1
"('BP', 'Storengy')",1
"('Chemical Safety Board', 'Chevron')",1
"('Chemical Safety Board', 'OMV')",1
"('Chemical Safety Board', 'Royal Dutch Shell')",1
"('Chemical Safety Board', 'SAS')",1
"('Chemical Safety Board', 'Saudi Aramco')",1
"('BHP Petroleum', 'Chevron')",1
"('BHP Petroleum', 'Chemical Safety Board')",1
"('BHP Petroleum', 'BP')",1
"('AMR Corporation', 'OMV')",1
"('Alliance', 'Storengy')",1
"('Alliance', 'Yunka Energy')",1
"('AMR Corporation', 'BHP Petroleum')",1
"('AMR Corporation', 'BP')",1
"('AMR Corporation', 'Chemical Safety Board')",1
"('AMR Corporation', 'Chevron')",1
"('AMR Corporation', 'ExxonMobil')",1
"('AMR Corporation', 'Royal Dutch Shell')",1
"('AMR Corporation', 'Yunka Energy')",1
"('AMR Corporation', 'SAS')",1
"('AMR Corporation', 'Saudi Aramco')",1
"('AMR Corporation', 'SLB')",1
"('AMR Corporation', 'Shell')",1
"('AMR Corporation', 'Storengy')",1
"('AMR Corporation', 'Texaco')",1
"('AMR Corporation', 'UN')",1
"('Chemical Safety Board', 'SLB')",1
"('Chemical Safety Board', 'Storengy')",1
"('CMG', 'Sasol')",1
"('Chemical Safety Board', 'Texaco')",1
"('Storengy', 'Yunka Energy')",1
"('IHS', 'KPMG')",1
"('Eastern', 'STEP Energy')",1
"('SLB', 'STEP Energy')",1
"('Cairn Energy', 'Lukoil')",1
"('Cairn Energy', 'Woodside')",1
"('Range Resources', 'Rystad Energy')",1
"('Flywheel Energy', 'Montage Resources')",1
"('Flywheel Energy', 'Southwestern Energy')",1
"('Reliance Industries', 'Saudi Aramco')",1
"('Cognite', 'Continental')",1
"('ABB', 'Cybersecurity')",1
"('ABB', 'Deloitte')",1
"('ABB', 'KPMG')",1
"('ABB', 'Microsoft')",1
"('ABB', 'PLC')",1
"('Cybersecurity', 'Deloitte')",1
"('Storengy', 'UN')",1
"('SAS', 'Yunka Energy')",1
"('SAS', 'UN')",1
"('OMV', 'Texaco')",1
"('Chemical Safety Board', 'UN')",1
"('Chemical Safety Board', 'Yunka Energy')",1
"('Chevron', 'SAS')",1
"('ExxonMobil', 'SAS')",1
"('ExxonMobil', 'Storengy')",1
"('OMV', 'SAS')",1
"('OMV', 'Storengy')",1
"('OMV', 'Yunka Energy')",1
"('SAS', 'Texaco')",1
"('Royal Dutch Shell', 'SAS')",1
"('Royal Dutch Shell', 'Storengy')",1
"('Royal Dutch Shell', 'Texaco')",1
"('Royal Dutch Shell', 'Yunka Energy')",1
"('SAS', 'Saudi Aramco')",1
"('SAS', 'Shell')",1
"('SAS', 'Storengy')",1
"('Alliance', 'OMV')",1
"('Alliance', 'Chemical Safety Board')",1
"('AMR Corporation', 'Alliance')",1
"('ADNOC', 'Yunka Energy')",1
"('Eastern', 'Storengy')",1
"('Halliburton', 'Mobil Oil')",1
"('Halliburton', 'Petro.ai')",1
"('Halliburton', 'Sasol')",1
"('Halliburton', 'Storengy')",1
"('IOR Pioneer', 'Mobil Oil')",1
"('IOR Pioneer', 'Occidental')",1
"('IOR Pioneer', 'Oxy Oil and Gas')",1
"('IOR Pioneer', 'Petro.ai')",1
"('IOR Pioneer', 'Rosneft')",1
"('IOR Pioneer', 'Sasol')",1
"('IOR Pioneer', 'Storengy')",1
"('Mobil Oil', 'Occidental')",1
"('Mobil Oil', 'Oxy Oil and Gas')",1
"('Mobil Oil', 'Petro.ai')",1
"('Mobil Oil', 'PetroBowl')",1
"('Mobil Oil', 'Rosneft')",1
"('Eastern', 'Sasol')",1
"('Eastern', 'Petro.ai')",1
"('Eastern', 'Oxy Oil and Gas')",1
"('ConocoPhillips', 'Sasol')",1
"('CMG', 'Saudi Aramco')",1
"('CMG', 'Shell')",1
"('CMG', 'Storengy')",1
"('CMG', 'Texaco')",1
"('ConocoPhillips', 'Oxy Oil and Gas')",1
"('ConocoPhillips', 'Petro.ai')",1
"('ConocoPhillips', 'PetroBowl')",1
"('ConocoPhillips', 'Storengy')",1
"('Eastern', 'Mobil Oil')",1
"('Eagle Ford', 'IOR Pioneer')",1
"('Eagle Ford', 'Mobil Oil')",1
"('Eagle Ford', 'Petro.ai')",1
"('Eagle Ford', 'PetroBowl')",1
"('Eagle Ford', 'Sasol')",1
"('Eagle Ford', 'Storengy')",1
"('Eagle Ford', 'Texaco')",1
"('Mobil Oil', 'Sasol')",1
"('Mobil Oil', 'Saudi Aramco')",1
"('Mobil Oil', 'SLB')",1
"('Sasol', 'Shell')",1
"('PetroBowl', 'Rosneft')",1
"('PetroBowl', 'Sasol')",1
"('PetroBowl', 'Storengy')",1
"('Rosneft', 'Sasol')",1
"('Rosneft', 'Storengy')",1
"('Sasol', 'Saudi Aramco')",1
"('SLB', 'Sasol')",1
"('Sasol', 'Storengy')",1
"('Petro.ai', 'Storengy')",1
"('Sasol', 'Texaco')",1
"('ADNOC', 'AMR Corporation')",1
"('ADNOC', 'BHP Petroleum')",1
"('ADNOC', 'Chemical Safety Board')",1
"('ADNOC', 'SAS')",1
"('ADNOC', 'Storengy')",1
"('ADNOC', 'Texaco')",1
"('Petro.ai', 'Texaco')",1
"('Petro.ai', 'Shell')",1
"('Mobil Oil', 'Shell')",1
"('Oxy Oil and Gas', 'Rosneft')",1
"('Mobil Oil', 'Storengy')",1
"('Mobil Oil', 'Texaco')",1
"('Occidental', 'Oxy Oil and Gas')",1
"('Occidental', 'PetroBowl')",1
"('Occidental', 'Storengy')",1
"('Oxy Oil and Gas', 'Petro.ai')",1
"('Oxy Oil and Gas', 'PetroBowl')",1
"('Oxy Oil and Gas', 'Sasol')",1
"('Petro.ai', 'SLB')",1
"('Oxy Oil and Gas', 'Shell')",1
"('Oxy Oil and Gas', 'Storengy')",1
"('Oxy Oil and Gas', 'Texaco')",1
"('Petro.ai', 'PetroBowl')",1
"('Petro.ai', 'Rosneft')",1
"('Petro.ai', 'Sasol')",1
"('Petro.ai', 'Saudi Aramco')",1
"('Enverus', 'Petroleum Reserve')",1
"('DOE', 'Denbury')",1
"('ONGC', 'Savannah Energy')",1
"('Independent Petroleum', 'PLC')",1
"('Continental', 'Northern Oil and Gas')",1
"('IHS', 'Northern Oil and Gas')",1
"('Northern Oil and Gas', 'Rystad Energy')",1
"('ESG', 'Proton Technologies')",1
"('Keystone', 'Proton Technologies')",1
"('Proton Technologies', 'Suncor')",1
"('Proton Technologies', 'UN')",1
"('Bellatrix Exploration', 'Spartan Delta Corp')",1
"('Amazon', 'LinkedIn')",1
"('Chesapeake', 'Simmons Energy')",1
"('Rystad Energy', 'Simmons Energy')",1
"('Kinder Morgan', 'TC Energy Corp')",1
"('Dell', 'Diamond Offshore')",1
"('American Petroleum Institute', 'Diamondback Energy')",1
"('Devon Energy', 'Hilcorp')",1
"('Microsoft', 'Skype')",1
"('Mercer', 'Obsidian Energy')",1
"('Huawei', 'Rystad Energy')",1
"('Proton Technologies', 'Tesla')",1
"('Deloitte', 'Villanova Oil Corp')",1
"('Goldman Sachs', 'ROK Resources')",1
"('Goldman Sachs', 'Villanova Oil Corp')",1
"('ROK Resources', 'Villanova Oil Corp')",1
"('AltaGas', 'Canadian Natural Resources')",1
"('Black Swan', 'ESG')",1
"('BP', 'Dell')",1
"('Callon Petroleum', 'Parsley Energy')",1
"('BP', 'KPMG')",1
"('Dell', 'Deloitte')",1
"('Dell', 'KPMG')",1
"('Deloitte', 'Parsley Energy')",1
"('KPMG', 'Parsley Energy')",1
"('ENI', 'Origin Energy')",1
"('BP PLC', 'Independent Petroleum')",1
"('APA', 'Spartan Delta Corp')",1
"('Independent Petroleum', 'WildFire Energy')",1
"('EnQuest', 'IHS')",1
"('Eastern', 'PwC')",1
"('Alliance', 'DW')",1
"('AltaGas', 'Tourmaline')",1
"('Cenovus', 'Matador Resources')",1
"('Concho Resources', 'Matador Resources')",1
"('Halliburton', 'Matador Resources')",1
"('Matador Resources', 'Rystad Energy')",1
"('Matador Resources', 'SLB')",1
"('Alliance', 'Peyto Exploration & Development')",1
"('ARC Resources', 'Peyto Exploration & Development')",1
"('Baytex', 'Independent Petroleum')",1
"('Baytex', 'WildFire Energy')",1
"('ConocoPhillips', 'Independent Petroleum')",1
"('ConocoPhillips', 'WildFire Energy')",1
"('Eagle Ford', 'Independent Petroleum')",1
"('Indian Oil', 'Phillips 66')",1
"('IHS', 'Indian Oil')",1
"('Hyundai', 'Reliance Industries')",1
"('Petroleum Reserve', 'Texas Railroad Commission')",1
"('EnQuest', 'NNPC')",1
"('EnQuest', 'Rystad Energy')",1
"('IHS', 'NNPC')",1
"('NNPC', 'Rystad Energy')",1
"('Chinook Energy', 'KPMG')",1
"('IHS', 'Texas Railroad Commission')",1
"('Crescent Point', 'Enbridge')",1
"('Hyundai', 'Phillips 66')",1
"('American Petroleum Institute', 'Nine Energy Service')",1
"('Goldman Sachs', 'Hyundai')",1
"('Goldman Sachs', 'Indian Oil')",1
"('Goldman Sachs', 'Reliance Industries')",1
"('Hyundai', 'IHS')",1
"('Hyundai', 'Indian Oil')",1
"('Deloitte', 'ROK Resources')",1
"('CNRL', 'Painted Pony Energy')",1
"('EY', 'Kinder Morgan')",1
"('ESG', 'Kinder Morgan')",1
"('Caterpillar', 'UN')",1
"('General Motors', 'Keystone')",1
"('General Motors', 'UN')",1
"('IHS', 'UN')",1
"('American Petroleum Institute', 'Ovintiv')",1
"('Alberta Energy Regulator', 'Husky Energy')",1
"('Alliance', 'Husky Energy')",1
"('ATCO', 'Husky Energy')",1
"('Jupiter Resources', 'Modern Resources')",1
"('Jupiter Resources', 'Tourmaline')",1
"('Modern Resources', 'Tourmaline')",1
"('ATCO', 'Enterprise Products')",1
"('ATCO', 'Hyundai')",1
"('ATCO', 'Proton Technologies')",1
"('Enterprise Products', 'Hyundai')",1
"('Caterpillar', 'IHS')",1
"('Caterpillar', 'General Motors')",1
"('Ovintiv', 'Tellurian')",1
"('UN', 'Whitecap')",1
"('ARC Resources', 'Alberta Energy Regulator')",1
"('ATCO', 'Siemens')",1
"('Goldman Sachs', 'Headwater Exploration')",1
"('Headwater Exploration', 'Keystone')",1
"('Headwater Exploration', 'Whitecap')",1
"('Keystone', 'Whitecap')",1
"('Keyera', 'Samsung')",1
"('Cheniere Energy', 'Ovintiv')",1
"('Cenovus', 'Google')",1
"('Barclays', 'Bellatrix Exploration')",1
"('Cheniere Energy', 'Keystone')",1
"('Cheniere Energy', 'Western LNG')",1
"('Keystone', 'Western LNG')",1
"('CNOOC', 'Imperial Oil')",1
"('Enterprise Products', 'Pembina')",1
"('Enterprise Products', 'Proton Technologies')",1
"('Hyundai', 'Pembina')",1
"('Keyera', 'Riverstone')",1
"('Formosa Petrochemical', 'SK Innovation')",1
"('Formosa Petrochemical', 'Viva Energy')",1
"('Formosa Petrochemical', 'Viva Energy Group Ltd')",1
"('SK Innovation', 'Viva Energy')",1
"('SK Innovation', 'Viva Energy Group Ltd')",1
"('Viva Energy', 'Viva Energy Group Ltd')",1
"('RBN Energy', 'Suncor')",1
"('Eastern', 'Viva Energy')",1
"('Enbridge', 'Valero Energy')",1
"('Blackstone', 'Keystone')",1
"('Blackstone', 'Kinder Morgan')",1
"('Kodiak Gas Services', 'Shell')",1
"('Bechtel', 'SNC')",1
"('KBR', 'SNC')",1
"('Eastern', 'Viva Energy Group Ltd')",1
"('Eastern', 'SK Innovation')",1
"('Hyundai', 'Proton Technologies')",1
"('Concho Resources', 'Goldman Sachs')",1
"('Pembina', 'Proton Technologies')",1
"('Eagle Ford', 'Suncor')",1
"('Imperial Oil', 'PBF Energy')",1
"('Imperial Oil', 'Phillips 66')",1
"('Cimarex Energy', 'Enverus')",1
"('Hyundai', 'UN')",1
"('Concho Resources', 'Hays')",1
"('Eastern', 'Formosa Petrochemical')",1
"('ConocoPhillips', 'Hays')",1
"('Eastern', 'Hays')",1
"('Goldman Sachs', 'Hays')",1
"('Castex', 'Rystad Energy')",1
"('Cameron', 'Neptune')",1
"('Occidental', 'W&T Offshore')",1
"('Independent Petroleum', 'Pembina')",1
"('Pembina', 'WildFire Energy')",1
"('Keystone', 'RBN Energy')",1
"('Trident', 'Twitter')",1
"('Highwood Oil Company', 'Penn West')",1
"('Highwood Oil Company', 'Twitter')",1
"('Nexen', 'Peace River Oil Partnership')",1
"('Nexen', 'Penn West')",1
"('Peace River Oil Partnership', 'Twitter')",1
"('AltaGas', 'Enerflex')",1
"('Newfield Exploration', 'PwC')",1
"('Newfield Exploration', 'Twitter')",1
"('Crescent Point', 'IHS')",1
"('EnCana', 'XTO')",1
"('Canbriam', 'China National Offshore Oil ')",1
"('Amazon', 'Everest')",1
"('National Fuel Gas', 'Pembina')",1
"('Alberta Energy Regulator', 'Surge Energy')",1
"('Generations Energy', 'KPMG')",1
"('Highwood Oil Company', 'Nexen')",1
"('CNOOC', 'Penn West')",1
"('CNOOC', 'Peace River Oil Partnership')",1
"('Frontline', 'Hyundai')",1
"('AltaGas', 'Brookfield Asset Management')",1
"('Fieldwood Energy', 'Marathon Petroleum Corp')",1
"('Fieldwood Energy', 'Phillips 66')",1
"('Skype', 'UN')",1
"('Mercuria Energy Group', 'PBF Energy')",1
"('Mercuria Energy Group', 'Phillips 66')",1
"('Amoco', 'Bellatrix Exploration')",1
"('CNOOC', 'Highwood Oil Company')",1
"('Amoco', 'Trident')",1
"('BP', 'Bellatrix Exploration')",1
"('Bellatrix Exploration', 'Trident')",1
"('Carbon Engineering', 'Google')",1
"('CNRL', 'Google')",1
"('CNRL', 'UN')",1
"('Pembina', 'Trident')",1
"('Deloitte', 'Forge')",1
"('SLB', 'Simmons Energy')",1
"('Oracle', 'SLB')",1
"('Cenovus', 'Microsoft')",1
"('Cenovus', 'Samsung')",1
"('Chesapeake', 'Phillips 66')",1
"('Chesapeake', 'Samsung')",1
"('Chesapeake', 'Suncor')",1
"('Microsoft', 'Phillips 66')",1
"('Microsoft', 'Samsung')",1
"('Phillips 66', 'Samsung')",1
"('Samsung', 'Suncor')",1
"('Newfield Exploration', 'STEP Energy')",1
"('Newfield Exploration', 'Trican Well Service')",1
"('Golden Pass', 'Twitter')",1
"('Qatar Petroleum', 'Woods')",1
"('Barclays', 'Petroleum Reserve')",1
"('Barclays', 'Valero Energy')",1
"('Bloomberg', 'Samsung')",1
"('Bloomberg', 'Phillips 66')",1
"('Bloomberg', 'Microsoft')",1
"('BP', 'Painted Pony Energy')",1
"('Goldman Sachs', 'Western Midstream')",1
"('Alliance', 'Questerre')",1
"('Amoco', 'Painted Pony Energy')",1
"('Amoco', 'Pembina')",1
"('BG', 'Painted Pony Energy')",1
"('BG', 'Pembina')",1
"('PwC', 'Tourmaline')",1
"('Bloomberg', 'Chesapeake')",1
"('Crescent Point', 'Husky Energy')",1
"('Crescent Point', 'Imperial Oil')",1
"('Husky Energy', 'Imperial Oil')",1
"('Apple', 'Bloomberg')",1
"('Apple', 'Chesapeake')",1
"('Apple', 'Phillips 66')",1
"('Diamondback Energy', 'Hays')",1
"('BP', 'Hays')",1
"('Anadarko Petroleum', 'Hays')",1
"('CNOOC', 'Painted Pony Energy')",1
"('KKR', 'Newfield Exploration')",1
"('Concho Resources', 'LinkedIn')",1
"('Concho Resources', 'Waterous Energy Fund')",1
"('Diamondback Energy', 'Waterous Energy Fund')",1
"('IHS', 'LinkedIn')",1
"('IHS', 'Waterous Energy Fund')",1
"('LinkedIn', 'Waterous Energy Fund')",1
"('Parsley Energy', 'Waterous Energy Fund')",1
"('Rystad Energy', 'Waterous Energy Fund')",1
"('Enbridge', 'PBF Energy')",1
"('CAPP', 'Uber')",1
"('ExxonMobil', 'Uber')",1
"('Alberta Energy Regulator', 'Gulfport Energy')",1
"('Accenture', 'Goldman Sachs')",1
"('Accenture', 'Range Resources')",1
"('Enerplus', 'Newfield Exploration')",1
"('Enerplus', 'KKR')",1
"('BP', 'Enerplus')",1
"('IHS', 'Samsung')",1
"('Chinook Energy', 'Polar Star Canadian Oil and Gas')",1
"('Chinook Energy', 'Tourmaline')",1
"('Polar Star Canadian Oil and Gas', 'Tourmaline')",1
"('Crescent Point', 'Google')",1
"('Google', 'Whitecap')",1
"('Occidental', 'Simmons Energy')",1
"('Jupiter Resources', 'Riverstone')",1
"('Canadian Natural Resources', 'Pipestone Energy')",1
"('Jupiter Resources', 'Talos Energy')",1
"('CNRL', 'Enbridge')",1
"('CNRL', 'Keystone')",1
"('Bloomberg', 'TransGlobe Energy Corporation')",1
"('CAPP', 'Google')",1
"('Canadian Natural Resources', 'Keyera')",1
"('Goldman Sachs', 'Range Resources')",1
"('Alberta Energy Regulator', 'Phillips 66')",1
"('Pembina', 'Spartan Energy')",1
"('CNOOC', 'Devon Energy')",1
"('Continental', 'Woods')",1
"('National Oilwell Varco', 'PLC')",1
"('National Oilwell Varco', 'Woods')",1
"('PLC', 'SLB')",1
"('SLB', 'Woods')",1
"('CAPP', 'Marathon Petroleum Corp')",1
"('Enbridge', 'Trident')",1
"('BP PLC', 'SLB')",1
"('Gibson Energy', 'Keyera')",1
"('Gibson Energy', 'Pembina')",1
"('Esso', 'Neptune')",1
"('Chinook Energy', 'Enbridge')",1
"('Enerflex', 'Keyera')",1
"('Bonavista Energy', 'KPMG')",1
"('Continental', 'National Oilwell Varco')",1
"('BP PLC', 'National Oilwell Varco')",1
"('Freehold Royalties', 'Talisman')",1
"('PwC', 'Quorum')",1
"('FPSO', 'McDaniel & Associates Consultants')",1
"('Carbon Engineering', 'Keystone')",1
"('Keystone', 'Occidental')",1
"('American Petroleum Institute', 'Enbridge')",1
"('Google', 'Skype')",1
"('Imperial Oil', 'Papua')",1
"('Data Gumbo', 'IBM')",1
"('Barclays', 'Woods')",1
"('Data Gumbo', 'Sinochem')",1
"('IBM', 'Sinochem')",1
"('Baytex', 'SAS')",1
"('Eagle Ford', 'SAS')",1
"('BP PLC', 'Barclays')",1
"('Barclays', 'National Oilwell Varco')",1
"('Keystone', 'Samson')",1
"('BP PLC', 'Kinder Morgan')",1
"('Cameron', 'SIS')",1
"('BP', 'PwC')",1
"('CNRL', 'Storm Resources')",1
"('Gazprom', 'Goldman Sachs')",1
"('Mitsubishi', 'Rystad Energy')",1
"('Mercer', 'Shell')",1
"('Canada Energy Partners', 'Frontera Energy')",1
"('Canada Energy Partners', 'Gran Tierra Energy')",1
"('EOG', 'Independent Petroleum')",1
"('EOG', 'Jagged Peak Energy')",1
"('Hawkwood Energy', 'SLB')",1
"('Independent Petroleum', 'SLB')",1
"('Baker Hughes', 'Royal Dutch Shell')",1
"('C3 AI', 'Microsoft')",1
"('C3 AI', 'Royal Dutch Shell')",1
"('C3 AI', 'Shell')",1
"('Microsoft', 'Royal Dutch Shell')",1
"('Emerson', 'Petroleum Reserve')",1
"('CNRL', 'Salida Energy')",1
"('Cenovus', 'Federated Co-operatives Limited')",1
"('Occidental', 'UN')",1
"('Dakota Access Pipeline', 'Enverus')",1
"('Dakota Access Pipeline', 'Mercer')",1
"('Enverus', 'Phillips 66')",1
"('Mercer', 'Phillips 66')",1
"('Agarwal', 'Phillips 66')",1
"('Advance Energy Partners', 'Callon Petroleum')",1
